10.2649 0.3575 0.347232
10.2661 0.3585 0.348185
10.2675 0.3595 0.349272
10.2676 0.3605 0.349333
10.2689 0.3615 0.350414
10.2712 0.3625 0.35221
10.2734 0.3635 0.353891
10.2762 0.3645 0.356166
10.2767 0.3655 0.356547
10.2768 0.3665 0.356598
10.277 0.3675 0.356782
10.2774 0.3685 0.357093
10.278 0.3695 0.357524
10.2788 0.3705 0.358189
10.2802 0.3715 0.359322
10.2811 0.3725 0.360027
10.2819 0.3735 0.360659
10.2829 0.3745 0.361418
10.2829 0.3755 0.361446
10.2853 0.3765 0.363334
10.2864 0.3775 0.36421
10.2897 0.3785 0.366839
10.2904 0.3795 0.367411
10.2904 0.3805 0.367414
10.2906 0.3815 0.367512
10.292 0.3825 0.368663
10.293 0.3835 0.369462
10.2937 0.3845 0.370051
10.2943 0.3855 0.370525
10.2953 0.3865 0.371327
10.2961 0.3875 0.3719
10.2963 0.3885 0.372103
10.2975 0.3895 0.373058
10.2984 0.3905 0.373756
10.2998 0.3915 0.374857
10.3008 0.3925 0.375733
10.3018 0.3935 0.376489
10.303 0.3945 0.377488
10.306 0.3955 0.37986
10.311 0.3965 0.383901
10.3113 0.3975 0.384193
10.3123 0.3985 0.38499
10.3156 0.3995 0.387631
10.3158 0.4005 0.38776
10.3178 0.4015 0.389426
10.321 0.4025 0.392023
10.3211 0.4035 0.392127
10.3216 0.4045 0.392464
10.3228 0.4055 0.393505
10.3229 0.4065 0.393535
10.3244 0.4075 0.394811
10.3276 0.4085 0.397368
10.3283 0.4095 0.39798
10.3294 0.4105 0.398818
10.3305 0.4115 0.399721
10.3336 0.4125 0.402324
10.3337 0.4135 0.40238
10.3342 0.4145 0.402768
10.3346 0.4155 0.403135
10.3365 0.4165 0.404675
10.3382 0.4175 0.406082
10.341 0.4185 0.408384
10.3418 0.4195 0.409008
10.3434 0.4205 0.41032
10.3454 0.4215 0.411943
10.3496 0.4225 0.415441
10.3497 0.4235 0.415555
10.3525 0.4245 0.417857
10.3527 0.4255 0.418014
10.3532 0.4265 0.418371
10.3566 0.4275 0.421255
10.357 0.4285 0.421583
10.3575 0.4295 0.421952
10.3586 0.4305 0.422875
10.3592 0.4315 0.423351
10.3596 0.4325 0.423735
10.3605 0.4335 0.42448
10.3654 0.4345 0.428485
10.3688 0.4355 0.431343
10.3704 0.4365 0.432654
10.3705 0.4375 0.432783
10.3712 0.4385 0.433339
10.3718 0.4395 0.433869
10.3721 0.4405 0.434072
10.3739 0.4415 0.435612
10.3753 0.4425 0.436738
10.3755 0.4435 0.436935
10.3764 0.4445 0.437695
10.3783 0.4455 0.439223
10.3786 0.4465 0.43947
10.3803 0.4475 0.440927
10.3806 0.4485 0.441141
10.3813 0.4495 0.441729
10.3819 0.4505 0.442256
10.3858 0.4515 0.445489
10.3876 0.4525 0.447046
10.3878 0.4535 0.447149
10.3901 0.4545 0.449064
10.3906 0.4555 0.449554
10.391 0.4565 0.449846
10.3911 0.4575 0.449976
10.3915 0.4585 0.450318
10.3917 0.4595 0.450451
10.3919 0.4605 0.45058
10.392 0.4615 0.450698
10.3921 0.4625 0.450814
10.3923 0.4635 0.450922
10.3926 0.4645 0.451209
10.3943 0.4655 0.452604
10.3944 0.4665 0.452715
10.395 0.4675 0.453182
10.3965 0.4685 0.454456
10.3989 0.4695 0.456455
10.3995 0.4705 0.456985
10.4032 0.4715 0.460056
10.404 0.4725 0.460749
10.4074 0.4735 0.463615
10.4084 0.4745 0.464478
10.4088 0.4755 0.464791
10.4092 0.4765 0.465119
10.4102 0.4775 0.465968
10.4112 0.4785 0.466824
10.4115 0.4795 0.467076
10.4163 0.4805 0.471074
10.4172 0.4815 0.471853
10.4187 0.4825 0.473159
10.4206 0.4835 0.474721
10.4213 0.4845 0.475343
10.4214 0.4855 0.475421
10.4215 0.4865 0.475481
10.4216 0.4875 0.475592
10.4217 0.4885 0.475626
10.4218 0.4895 0.475727
10.4229 0.4905 0.476615
10.4229 0.4915 0.476692
10.4238 0.4925 0.477402
10.4253 0.4935 0.478642
10.4257 0.4945 0.479029
10.426 0.4955 0.479287
10.4285 0.4965 0.481338
10.4311 0.4975 0.483586
10.4313 0.4985 0.483764
10.4321 0.4995 0.484449
10.4326 0.5005 0.484823
10.4326 0.5015 0.484838
10.4338 0.5025 0.48586
10.4341 0.5035 0.486126
10.4347 0.5045 0.486641
10.4382 0.5055 0.489531
10.4384 0.5065 0.489723
10.4406 0.5075 0.491585
10.4416 0.5085 0.492395
10.4422 0.5095 0.492943
10.4427 0.5105 0.493386
10.4436 0.5115 0.494107
10.4437 0.5125 0.494198
10.4442 0.5135 0.494621
10.4452 0.5145 0.49546
10.4455 0.5155 0.495694
10.4463 0.5165 0.496355
10.4469 0.5175 0.496933
10.4484 0.5185 0.498183
10.4486 0.5195 0.498348
10.4516 0.5205 0.500883
10.4521 0.5215 0.50126
10.4521 0.5225 0.501294
10.4526 0.5235 0.50171
10.4564 0.5245 0.504942
10.4592 0.5255 0.507247
10.4599 0.5265 0.507835
10.4622 0.5275 0.509759
10.4659 0.5285 0.512945
10.4672 0.5295 0.514041
10.4676 0.5305 0.514366
10.468 0.5315 0.514713
10.469 0.5325 0.515516
10.4757 0.5335 0.521145
10.4766 0.5345 0.521905
10.4766 0.5355 0.521976
10.4773 0.5365 0.522568
10.4783 0.5375 0.523398
10.4794 0.5385 0.524339
10.4798 0.5395 0.524626
10.4812 0.5405 0.525786
10.4819 0.5415 0.526372
10.4828 0.5425 0.527121
10.4831 0.5435 0.527391
10.4847 0.5445 0.52872
10.4864 0.5455 0.530223
10.489 0.5465 0.532398
10.4898 0.5475 0.533036
10.4923 0.5485 0.535153
10.4926 0.5495 0.535437
10.493 0.5505 0.535756
10.4931 0.5515 0.535855
10.4933 0.5525 0.535999
10.4979 0.5535 0.539827
10.499 0.5545 0.540819
10.5014 0.5555 0.542828
10.5063 0.5565 0.54688
10.5086 0.5575 0.548796
10.5087 0.5585 0.5489
10.5091 0.5595 0.549224
10.5096 0.5605 0.549663
10.5101 0.5615 0.5501
10.5104 0.5625 0.550377
10.5108 0.5635 0.550632
10.5117 0.5645 0.551397
10.5125 0.5655 0.552092
10.5141 0.5665 0.553467
10.5159 0.5675 0.554976
10.518 0.5685 0.556682
10.518 0.5695 0.556708
10.5187 0.5705 0.557265
10.5198 0.5715 0.558207
10.5205 0.5725 0.558797
10.5206 0.5735 0.558847
10.5209 0.5745 0.559107
10.5223 0.5755 0.560287
10.5227 0.5765 0.560653
10.523 0.5775 0.560846
10.5231 0.5785 0.560926
10.524 0.5795 0.561669
10.5243 0.5805 0.561931
10.5246 0.5815 0.562172
10.5253 0.5825 0.562759
10.5256 0.5835 0.563011
10.5264 0.5845 0.5637
10.5274 0.5855 0.564517
10.5313 0.5865 0.567805
10.5329 0.5875 0.569125
10.5331 0.5885 0.569303
10.5332 0.5895 0.569367
10.5348 0.5905 0.57069
10.5353 0.5915 0.571084
10.5371 0.5925 0.572603
10.5373 0.5935 0.572779
10.5375 0.5945 0.572904
10.5383 0.5955 0.57355
10.5392 0.5965 0.574336
10.5393 0.5975 0.574445
10.5418 0.5985 0.576484
10.5435 0.5995 0.577885
10.5449 0.6005 0.579053
10.5468 0.6015 0.580617
10.5474 0.6025 0.58114
10.5477 0.6035 0.581382
10.549 0.6045 0.582476
10.5507 0.6055 0.583848
10.5511 0.6065 0.584162
10.5523 0.6075 0.585147
10.555 0.6085 0.587418
10.561 0.6095 0.592288
10.5627 0.6105 0.593706
10.5667 0.6115 0.596975
10.5671 0.6125 0.597344
10.5705 0.6135 0.600099
10.5714 0.6145 0.600825
10.5724 0.6155 0.601678
10.5734 0.6165 0.602492
10.5749 0.6175 0.603695
10.5768 0.6185 0.60522
10.5775 0.6195 0.605824
10.5802 0.6205 0.608003
10.581 0.6215 0.608695
10.5824 0.6225 0.609835
10.5846 0.6235 0.611555
10.585 0.6245 0.611891
10.5862 0.6255 0.612895
10.5862 0.6265 0.61292
10.5898 0.6275 0.615759
10.5899 0.6285 0.615894
10.5912 0.6295 0.616932
10.5915 0.6305 0.617157
10.5931 0.6315 0.618454
10.5935 0.6325 0.618772
10.5945 0.6335 0.619609
10.5948 0.6345 0.619812
10.5956 0.6355 0.620491
10.5962 0.6365 0.620916
10.5965 0.6375 0.62118
10.5979 0.6385 0.622304
10.5991 0.6395 0.623265
10.5992 0.6405 0.623338
10.6032 0.6415 0.626611
10.6046 0.6425 0.62771
10.6048 0.6435 0.627891
10.6072 0.6445 0.629774
10.6085 0.6455 0.630794
10.6099 0.6465 0.631927
10.6115 0.6475 0.63324
10.6119 0.6485 0.633481
10.6139 0.6495 0.635074
10.614 0.6505 0.635166
10.6142 0.6515 0.635328
10.6147 0.6525 0.635756
10.6161 0.6535 0.636873
10.6166 0.6545 0.637221
10.6207 0.6555 0.640506
10.6213 0.6565 0.64095
10.6232 0.6575 0.642472
10.6273 0.6585 0.645729
10.6296 0.6595 0.647542
10.6306 0.6605 0.648275
10.6321 0.6615 0.649483
10.6351 0.6625 0.651793
10.6352 0.6635 0.651874
10.6355 0.6645 0.652169
10.6359 0.6655 0.652482
10.6366 0.6665 0.652984
10.6411 0.6675 0.656546
10.6422 0.6685 0.657331
10.6429 0.6695 0.657945
10.6443 0.6705 0.659007
10.6456 0.6715 0.660031
10.6458 0.6725 0.660179
10.6473 0.6735 0.661352
10.6481 0.6745 0.66195
10.6486 0.6755 0.662312
10.6487 0.6765 0.662416
10.651 0.6775 0.664192
10.6514 0.6785 0.664447
10.6546 0.6795 0.666963
10.6573 0.6805 0.669054
10.6582 0.6815 0.669678
10.659 0.6825 0.670295
10.6593 0.6835 0.670567
10.6602 0.6845 0.67126
10.663 0.6855 0.673415
10.6647 0.6865 0.674677
10.6659 0.6875 0.675584
10.6674 0.6885 0.676739
10.6675 0.6895 0.676776
10.6695 0.6905 0.678347
10.6698 0.6915 0.678526
10.6701 0.6925 0.678801
10.6714 0.6935 0.679733
10.6737 0.6945 0.681477
10.676 0.6955 0.683241
10.6778 0.6965 0.684567
10.6792 0.6975 0.685632
10.6854 0.6985 0.69029
10.6886 0.6995 0.692628
10.692 0.7005 0.695185
10.6921 0.7015 0.695241
10.6926 0.7025 0.695645
10.6933 0.7035 0.696146
10.6937 0.7045 0.696462
10.6939 0.7055 0.696624
10.6947 0.7065 0.697176
10.6949 0.7075 0.697302
10.6962 0.7085 0.698303
10.6968 0.7095 0.698766
10.6976 0.7105 0.699319
10.6978 0.7115 0.699455
10.6989 0.7125 0.700253
10.7009 0.7135 0.701719
10.704 0.7145 0.704047
10.705 0.7155 0.704742
10.7051 0.7165 0.704831
10.7056 0.7175 0.705174
10.7066 0.7185 0.705915
10.7081 0.7195 0.706981
10.7096 0.7205 0.708121
10.7105 0.7215 0.708724
10.7115 0.7225 0.709487
10.712 0.7235 0.709843
10.7123 0.7245 0.710072
10.7137 0.7255 0.711071
10.7138 0.7265 0.711127
10.7148 0.7275 0.711852
10.7172 0.7285 0.713579
10.7204 0.7295 0.715915
10.7209 0.7305 0.716228
10.7225 0.7315 0.717418
10.7245 0.7325 0.718844
10.7246 0.7335 0.718904
10.7252 0.7345 0.719323
10.7267 0.7355 0.720368
10.7295 0.7365 0.722346
10.7308 0.7375 0.723328
10.7326 0.7385 0.724562
10.7326 0.7395 0.724595
10.7336 0.7405 0.725289
10.7376 0.7415 0.728126
10.7387 0.7425 0.728874
10.7396 0.7435 0.729502
10.7397 0.7445 0.729552
10.7432 0.7455 0.732037
10.7515 0.7465 0.737784
10.7525 0.7475 0.738435
10.7539 0.7485 0.739403
10.7542 0.7495 0.739625
10.7563 0.7505 0.74103
10.7565 0.7515 0.74118
10.7569 0.7525 0.741481
10.7578 0.7535 0.74205
10.7582 0.7545 0.742387
10.7594 0.7555 0.74316
10.7602 0.7565 0.743748
10.7605 0.7575 0.743947
10.7625 0.7585 0.74526
10.7632 0.7595 0.745773
10.7635 0.7605 0.745969
10.7638 0.7615 0.746194
10.7644 0.7625 0.746588
10.766 0.7635 0.747638
10.7673 0.7645 0.748498
10.7694 0.7655 0.749934
10.7695 0.7665 0.750036
10.7699 0.7675 0.750261
10.7713 0.7685 0.751244
10.7716 0.7695 0.751398
10.773 0.7705 0.752326
10.773 0.7715 0.752385
10.7743 0.7725 0.753199
10.7777 0.7735 0.755507
10.7778 0.7745 0.755534
10.778 0.7755 0.755669
10.7795 0.7765 0.756693
10.7803 0.7775 0.757217
10.7807 0.7785 0.757465
10.7814 0.7795 0.757924
10.7816 0.7805 0.758104
10.7823 0.7815 0.758542
10.7827 0.7825 0.758766
10.7833 0.7835 0.759175
10.7858 0.7845 0.760861
10.7865 0.7855 0.761296
10.7891 0.7865 0.763004
10.7928 0.7875 0.765394
10.7949 0.7885 0.766752
10.7982 0.7895 0.768898
10.7995 0.7905 0.769708
10.8002 0.7915 0.770184
10.8016 0.7925 0.771067
10.8025 0.7935 0.771688
10.8072 0.7945 0.774645
10.8098 0.7955 0.776295
10.8245 0.7965 0.785498
10.8267 0.7975 0.786866
10.8271 0.7985 0.787096
10.8289 0.7995 0.788159
10.8297 0.8005 0.788672
10.83 0.8015 0.788834
10.8317 0.8025 0.78991
10.8356 0.8035 0.792265
10.8369 0.8045 0.793037
10.8403 0.8055 0.795082
10.8413 0.8065 0.795684
10.8426 0.8075 0.796481
10.8452 0.8085 0.798036
10.8483 0.8095 0.799869
10.8488 0.8105 0.800167
10.8509 0.8115 0.801409
10.851 0.8125 0.801499
10.853 0.8135 0.802647
10.8531 0.8145 0.802683
10.8535 0.8155 0.802946
10.8556 0.8165 0.804183
10.8572 0.8175 0.805101
10.8572 0.8185 0.80512
10.858 0.8195 0.805562
10.8604 0.8205 0.806957
10.8637 0.8215 0.808869
10.8643 0.8225 0.809218
10.8649 0.8235 0.809594
10.8699 0.8245 0.81243
10.8722 0.8255 0.813746
10.8724 0.8265 0.813866
10.8729 0.8275 0.81412
10.8778 0.8285 0.816885
10.8804 0.8295 0.818337
10.881 0.8305 0.818679
10.886 0.8315 0.821443
10.8887 0.8325 0.822948
10.889 0.8335 0.823117
10.8894 0.8345 0.823308
10.8907 0.8355 0.824049
10.8923 0.8365 0.824912
10.8931 0.8375 0.825363
10.8972 0.8385 0.827584
10.899 0.8395 0.82856
10.901 0.8405 0.829642
10.9046 0.8415 0.831557
10.9067 0.8425 0.832672
10.9089 0.8435 0.833816
10.9119 0.8445 0.835409
10.9126 0.8455 0.835765
10.9178 0.8465 0.838493
10.9195 0.8475 0.839371
10.9203 0.8485 0.839771
10.9282 0.8495 0.843775
10.9301 0.8505 0.844735
10.9317 0.8515 0.845581
10.9363 0.8525 0.84785
10.9365 0.8535 0.847969
10.9373 0.8545 0.848364
10.94 0.8555 0.849693
10.9411 0.8565 0.85025
10.944 0.8575 0.851662
10.9451 0.8585 0.852202
10.9505 0.8595 0.854801
10.9522 0.8605 0.85564
10.9549 0.8615 0.856939
10.9588 0.8625 0.858775
10.9613 0.8635 0.85999
10.965 0.8645 0.86172
10.9656 0.8655 0.861987
10.9658 0.8665 0.86206
10.9664 0.8675 0.862335
10.9667 0.8685 0.862495
10.9678 0.8695 0.863016
10.9708 0.8705 0.864372
10.9748 0.8715 0.866227
10.9759 0.8725 0.866739
10.9784 0.8735 0.867878
10.979 0.8745 0.86813
10.9831 0.8755 0.869999
10.9841 0.8765 0.870443
10.9871 0.8775 0.871765
10.9898 0.8785 0.872974
10.9923 0.8795 0.874044
10.9923 0.8805 0.874064
10.9937 0.8815 0.874652
10.9983 0.8825 0.876678
11.0041 0.8835 0.879124
11.0043 0.8845 0.879241
11.0061 0.8855 0.879982
11.0065 0.8865 0.880164
11.01 0.8875 0.881635
11.0121 0.8885 0.882521
11.0141 0.8895 0.883335
11.0143 0.8905 0.883428
11.0144 0.8915 0.88345
11.0156 0.8925 0.883951
11.0169 0.8935 0.884496
11.0177 0.8945 0.884833
11.0177 0.8955 0.884839
11.023 0.8965 0.886992
11.0248 0.8975 0.887724
11.0283 0.8985 0.88913
11.0286 0.8995 0.889248
11.0289 0.9005 0.889365
11.0292 0.9015 0.889497
11.0318 0.9025 0.890518
11.0343 0.9035 0.891525
11.0362 0.9045 0.892237
11.0434 0.9055 0.895035
11.0449 0.9065 0.895637
11.047 0.9075 0.896424
11.049 0.9085 0.897185
11.0501 0.9095 0.897611
11.0517 0.9105 0.898213
11.0539 0.9115 0.899025
11.059 0.9125 0.900928
11.06 0.9135 0.901307
11.0602 0.9145 0.901369
11.0664 0.9155 0.903614
11.0715 0.9165 0.905459
11.072 0.9175 0.905638
11.0744 0.9185 0.906488
11.077 0.9195 0.907393
11.0789 0.9205 0.908073
11.0836 0.9215 0.90968
11.086 0.9225 0.910509
11.0864 0.9235 0.910642
11.089 0.9245 0.911549
11.0939 0.9255 0.913177
11.0996 0.9265 0.915085
11.1024 0.9275 0.915991
11.1078 0.9285 0.917726
11.1213 0.9295 0.921979
11.1231 0.9305 0.922552
