1024 10.1904 8.89649 11.4843 10.4506
2048 10.3 9.33802 11.2619 10.4506
4096 10.1344 9.46201 10.8067 10.4506
8192 10.1543 9.6845 10.6241 10.4506
16384 10.345 10.0057 10.6843 10.4506
32768 10.4954 10.2513 10.7396 10.4506
65536 10.4866 10.3143 10.6588 10.4506
131072 10.4565 10.3345 10.5785 10.4506
262144 10.4183 10.3323 10.5043 10.4506
524288 10.4462 10.3852 10.5072 10.4506
1.04858e+06 10.4533 10.4101 10.4964 10.4506
