1024 36.7585 29.6139 43.9032 37.524
2048 37.8224 32.7432 42.9016 37.524
4096 37.2285 33.678 40.7791 37.524
8192 37.6447 35.1043 40.185 37.524
16384 37.3024 35.521 39.0837 37.524
32768 37.4029 36.148 38.6578 37.524
65536 37.4215 36.5342 38.3088 37.524
131072 37.3427 36.7172 37.9683 37.524
262144 37.4735 37.031 37.916 37.524
524288 37.6195 37.3051 37.9339 37.524
1.04858e+06 37.587 37.3648 37.8093 37.524
