0.5 2.19742 0.00387412 3.16617 0.0068783
0.25 1.53673 0.00215455 2.1978 0.00388221
0.125 1.0795 0.00121669 1.53557 0.00212168
0.0625 0.760745 0.000731206 1.07949 0.00121841
0.03125 0.537378 0.000466131 0.761247 0.000734312
0.015625 0.379511 0.000307778 0.537066 0.000465037
